UMAP_1	UMAP_2	Highlight	cell_id
-5.38024951	9.935660896	none	cell28372
-0.437145355	6.582508621	none	cell28373
0.169187238	5.527352867	none	cell28374
-1.962480316	7.341466007	none	cell28375
3.534412374	6.039221343	none	cell28376
-0.924840579	5.809558925	none	cell28377
-6.060352335	0.443198976	Epithelials	cell28378
-3.875054846	8.922240791	none	cell28379
-5.815398226	9.78072792	none	cell28380
3.358858099	7.803006706	none	cell28381
3.458895912	8.359082756	none	cell28382
5.244688978	6.193089542	none	cell28383
-3.112293253	5.676607189	none	cell28384
-1.35548527	7.768081245	none	cell28385
-2.936535368	5.220917758	none	cell28386
0.771349778	5.60068613	none	cell28387
0.607265999	7.077544746	none	cell28388
2.387983312	7.862309036	none	cell28389
-2.175610075	7.949386177	none	cell28390
-2.978576432	5.461561737	none	cell28391
3.204897871	5.846962032	none	cell28392
5.220221033	6.021290836	none	cell28393
-6.270022879	0.796520528	Epithelials	cell28394
-0.566603268	7.87212902	none	cell28395
-1.043532799	8.731224594	none	cell28396
3.034877767	5.386958179	none	cell28397
3.9892311	7.859812316	none	cell28398
-1.217744241	6.587676582	none	cell28399
4.569340219	8.399176177	none	cell28400
3.324080934	5.573841629	none	cell28401
-6.044735918	-0.322605628	Epithelials	cell28402
-6.015182505	-0.192748922	Epithelials	cell28403
-6.031531344	-0.174559767	Epithelials	cell28404
-6.030795107	-0.218973423	Epithelials	cell28405
-6.016004572	-0.25200417	Epithelials	cell28406
-5.905723105	-0.088306326	Epithelials	cell28407
-5.989810477	-0.24787151	Epithelials	cell28408
-6.040876875	-0.173087577	Epithelials	cell28409
3.942144861	6.853244361	none	cell28410
-6.381271372	0.766056594	Epithelials	cell28411
-6.339779864	0.799349961	Epithelials	cell28412
-6.318380843	0.978004989	Epithelials	cell28413
-2.979439507	6.304393348	none	cell28414
-6.362443457	1.099575934	Epithelials	cell28415
-6.398015509	0.735512552	Epithelials	cell28416
-2.586709032	6.949361381	none	cell28417
-6.364589701	0.786397991	Epithelials	cell28418
-5.582370291	9.20849472	none	cell28419
-6.331765185	0.9600808	Epithelials	cell28420
-6.240855227	0.55360013	Epithelials	cell28421
-5.824835787	0.04391062	Epithelials	cell28422
-6.101072321	0.327778873	Epithelials	cell28423
-6.219037543	0.9235782	Epithelials	cell28424
-6.417825232	0.752826151	Epithelials	cell28425
-6.211659441	0.45523071	Epithelials	cell28426
-6.32531024	0.748589453	Epithelials	cell28427
-2.499840508	7.688612995	none	cell28428
-6.376101981	0.634333667	Epithelials	cell28429
-6.373282919	0.784262595	Epithelials	cell28430
2.675842275	5.065055427	none	cell28431
-6.023756514	0.886197385	Epithelials	cell28432
-6.292630682	0.98834711	Epithelials	cell28433
8.704170217	-7.33061451	none	cell28434
-5.426098833	9.315135536	none	cell28435
-6.349142561	0.68320441	Epithelials	cell28436
-6.362007628	0.594659743	Epithelials	cell28437
-5.416306982	9.278748092	none	cell28438
-6.305957327	1.114195165	Epithelials	cell28439
6.307071676	-8.778995934	none	cell28440
8.104419698	-7.805262986	none	cell28441
-3.191831837	5.634625015	none	cell28442
-5.333131323	8.748920021	none	cell28443
-6.027956972	0.24457669	Epithelials	cell28444
-6.361419688	0.797684726	Epithelials	cell28445
-6.320692072	0.597213385	Epithelials	cell28446
8.385064115	-7.56191391	none	cell28447
-6.391270647	0.703071532	Epithelials	cell28448
-6.017674933	0.884852943	Epithelials	cell28449
-4.962073813	8.336212692	none	cell28450
-6.226966868	0.532607195	Epithelials	cell28451
-6.334426413	0.771234569	Epithelials	cell28452
-5.462813864	9.036865768	none	cell28453
-6.332107554	0.535494682	Epithelials	cell28454
8.207508077	-7.735645714	none	cell28455
-3.1044345	5.278906402	none	cell28456
-6.4190693	0.683764157	Epithelials	cell28457
-6.280852805	0.870076951	Epithelials	cell28458
2.021346321	8.394727287	none	cell28459
-4.568339358	9.498729286	none	cell28460
-5.754662524	0.329332826	Epithelials	cell28461
3.911029329	7.513093528	none	cell28462
5.144007196	6.471052703	none	cell28463
5.059178819	6.238321838	none	cell28464
5.153356542	6.281114635	none	cell28465
4.803260317	6.856137809	none	cell28466
4.132856359	8.289123115	none	cell28467
1.509027829	8.456548271	none	cell28468
-5.767341147	0.251279053	Epithelials	cell28469
4.761244764	7.048966464	none	cell28470
1.237122049	8.509715614	none	cell28471
-6.156276236	9.65754467	none	cell28472
5.005319585	6.564876136	none	cell28473
1.794093837	8.573321876	none	cell28474
-0.707740853	9.254870948	none	cell28475
1.920701255	8.616882858	none	cell28476
-0.114533643	5.302069244	none	cell28477
3.991180887	7.878638801	none	cell28478
4.75585555	7.087221679	none	cell28479
-0.174896235	8.513612327	none	cell28480
4.987326612	6.797861633	none	cell28481
-5.113274584	9.361348686	none	cell28482
4.496455183	7.286107597	none	cell28483
-0.550687591	6.141404685	none	cell28484
-2.384910832	8.782949027	none	cell28485
4.693080415	7.22889429	none	cell28486
1.510013094	7.657940444	none	cell28487
5.230946531	6.463579711	none	cell28488
-5.829598437	0.404168186	Epithelials	cell28489
-5.918152342	0.3571071	Epithelials	cell28490
1.695580234	4.17112833	none	cell28491
-1.319774459	5.397991714	none	cell28492
3.119369974	5.159549293	none	cell28493
0.342288305	8.363513526	none	cell28494
1.868155231	7.976377067	none	cell28495
5.203697195	6.332588252	none	cell28496
2.354311456	8.517450866	none	cell28497
0.046695223	6.852266368	none	cell28498
3.201942196	7.572884616	none	cell28499
-1.027805279	7.601418552	none	cell28500
4.843065252	6.983119544	none	cell28501
1.917300214	8.454576072	none	cell28502
2.031307449	8.495472488	none	cell28503
-0.197613637	8.29006916	none	cell28504
-1.052218805	8.280720291	none	cell28505
4.43874072	7.323821601	none	cell28506
1.528628578	5.273427066	none	cell28507
1.85057949	8.566448745	none	cell28508
-0.670228432	8.906526145	none	cell28509
-0.614515151	8.87250286	none	cell28510
-1.624461303	6.115495262	none	cell28511
2.484924545	9.081223068	none	cell28512
1.659667244	8.742418823	none	cell28513
2.976372947	5.922555026	none	cell28514
-0.723462174	9.0898357	none	cell28515
-1.669064174	8.95345932	none	cell28516
2.391114463	8.686206397	none	cell28517
-1.145777533	7.798531112	none	cell28518
4.7481079	6.171629486	none	cell28519
2.44129013	8.709139404	none	cell28520
2.233993997	8.563165245	none	cell28521
4.059193124	6.872897205	none	cell28522
3.653057565	8.414658126	none	cell28523
1.862926473	8.31922203	none	cell28524
-0.394087162	7.996404228	none	cell28525
1.781322946	9.798409042	none	cell28526
0.375622799	8.527089652	none	cell28527
1.743874302	8.671371993	none	cell28528
0.82406496	8.71770626	none	cell28529
4.131734838	7.468678054	none	cell28530
-1.010698924	5.00850111	none	cell28531
-5.817314158	9.219871101	none	cell28532
-0.354141886	6.1445685	none	cell28533
2.074511995	7.957901535	none	cell28534
4.904877176	6.79489809	none	cell28535
-0.556641529	7.566626605	none	cell28536
3.975488176	6.721139011	none	cell28537
-1.015566955	8.091495094	none	cell28538
1.190990319	8.633844909	none	cell28539
2.727411737	9.177698669	none	cell28540
4.03123187	7.947319564	none	cell28541
-0.103326807	8.139566955	none	cell28542
-3.95363761	8.721223411	none	cell28543
4.044690122	8.373331603	none	cell28544
1.111162653	8.805772361	none	cell28545
4.617405405	6.666811523	none	cell28546
0.007139226	8.17667633	none	cell28547
2.882915487	7.492234764	none	cell28548
2.468888034	8.491316375	none	cell28549
5.160331239	6.703458366	none	cell28550
2.731990328	8.556645927	none	cell28551
3.843248834	6.172063884	none	cell28552
-4.279070149	9.246565399	none	cell28553
4.643232336	6.334899005	none	cell28554
-1.009577225	8.628835258	none	cell28555
1.917310466	8.658355293	none	cell28556
2.771244754	7.956384239	none	cell28557
-5.535876284	9.96769577	none	cell28558
2.334636678	8.75604206	none	cell28559
-5.948410044	9.557049331	none	cell28560
1.865256776	4.933068809	none	cell28561
2.413544645	8.651753005	none	cell28562
0.834108104	4.753866252	none	cell28563
-0.07195435	7.604049739	none	cell28564
1.932192554	8.701978263	none	cell28565
2.735141506	8.809563217	none	cell28566
4.957894792	6.715566692	none	cell28567
4.670583238	6.971270618	none	cell28568
1.615902533	8.605817375	none	cell28569
1.756953468	8.551804122	none	cell28570
3.193873872	6.250884113	none	cell28571
4.830163946	6.608536777	none	cell28572
4.719251146	6.984130916	none	cell28573
4.459234228	7.400296745	none	cell28574
-3.784165154	9.823691902	none	cell28575
5.073888769	6.700907287	none	cell28576
3.891864767	8.378243026	none	cell28577
-0.424534938	8.99790245	none	cell28578
8.339536657	-7.566269818	none	cell28579
-0.870576213	8.459982452	none	cell28580
0.998454799	5.419085559	none	cell28581
2.168156852	8.564776	none	cell28582
-0.321023619	6.487714824	none	cell28583
4.674285402	7.260202941	none	cell28584
0.584743967	8.460447845	none	cell28585
4.181141843	7.786270675	none	cell28586
0.596276869	8.69631916	none	cell28587
4.345249643	7.689941463	none	cell28588
2.619103899	8.532860336	none	cell28589
0.142900159	4.027298507	none	cell28590
-0.640900979	6.265935001	none	cell28591
3.037456979	8.979390678	none	cell28592
-1.484321246	8.905698356	none	cell28593
4.876281252	6.798611221	none	cell28594
2.056567897	6.931951103	none	cell28595
-0.265768285	9.209230957	none	cell28596
-0.462101976	9.015432891	none	cell28597
3.173611631	8.758309898	none	cell28598
-4.77717639	8.843056259	none	cell28599
0.657007565	8.882268485	none	cell28600
-1.682137618	9.129449424	none	cell28601
3.890034189	7.636332569	none	cell28602
5.111330022	6.498736438	none	cell28603
2.69776391	8.057842788	none	cell28604
4.228232851	7.477370796	none	cell28605
2.532739868	8.648704109	none	cell28606
-3.962776909	9.940007743	none	cell28607
3.066776027	9.059129295	none	cell28608
1.692662229	8.669643936	none	cell28609
1.571668496	8.672726211	none	cell28610
5.100389948	5.829994258	none	cell28611
-0.748132537	7.893572387	none	cell28612
1.887260666	8.636487541	none	cell28613
4.205289354	7.099192676	none	cell28614
5.395401945	6.343462047	none	cell28615
2.354212751	8.657432136	none	cell28616
1.914598217	8.653959808	none	cell28617
-0.983287821	7.678883132	none	cell28618
1.778306713	8.662986335	none	cell28619
4.578403463	7.168555793	none	cell28620
2.773183098	6.553911743	none	cell28621
1.708509674	8.694107589	none	cell28622
2.291157713	8.968382415	none	cell28623
4.407844057	7.473196563	none	cell28624
-5.707369814	0.11974406	Epithelials	cell28625
-6.390908728	9.291107711	none	cell28626
-1.507280717	8.164768753	none	cell28627
4.643826475	8.261351165	none	cell28628
-3.721354494	9.882863578	none	cell28629
5.054554453	6.660140571	none	cell28630
2.135555734	8.677929458	none	cell28631
3.919213285	7.842470703	none	cell28632
2.302342405	8.66216999	none	cell28633
-2.522106181	8.212707099	none	cell28634
5.264651289	6.215917167	none	cell28635
3.348516454	8.467274246	none	cell28636
0.339395156	9.314111289	none	cell28637
1.78506135	8.496749458	none	cell28638
2.332988014	6.667711315	none	cell28639
2.787506094	8.572590408	none	cell28640
1.62204658	8.955752906	none	cell28641
-6.028880129	0.547782001	Epithelials	cell28642
-5.629599581	0.748534378	Epithelials	cell28643
-0.526396925	8.594936904	none	cell28644
-1.40539361	8.66926342	none	cell28645
2.082842817	8.52963787	none	cell28646
2.035235634	8.610752639	none	cell28647
-0.90534837	9.094348487	Epithelials	cell28648
1.795350303	8.550866661	none	cell28649
-4.556835661	7.788398323	none	cell28650
-5.570568571	8.975128707	none	cell28651
1.074327697	8.599149284	none	cell28652
1.908768167	8.646184501	none	cell28653
5.035439005	6.635295448	none	cell28654
2.137264719	8.41945034	none	cell28655
0.461473813	3.563753423	none	cell28656
4.111950864	6.049530086	none	cell28657
4.867463102	6.926845607	none	cell28658
2.225157966	8.657790718	none	cell28659
-5.010700713	9.822464523	none	cell28660
2.379444828	8.281687316	none	cell28661
5.016422262	6.921486434	none	cell28662
1.920453777	8.609609184	none	cell28663
1.435212483	9.968620834	none	cell28664
4.90249156	6.764243659	none	cell28665
-0.691538403	9.058302459	Epithelials	cell28666
-4.111962805	10.03775078	none	cell28667
1.749857177	8.630376396	none	cell28668
-0.565642531	8.277612266	none	cell28669
4.421554556	7.332207736	none	cell28670
2.981404771	8.658080635	none	cell28671
4.247583856	7.825169143	none	cell28672
-0.90614594	7.944807586	none	cell28673
5.081554403	6.669139919	none	cell28674
0.93620943	5.964905319	none	cell28675
4.529443254	7.19766241	none	cell28676
0.924593081	5.067634162	none	cell28677
4.276342382	7.939381179	none	cell28678
-5.938616762	9.268325386	none	cell28679
1.346118917	8.480598983	none	cell28680
3.67572545	8.311054763	none	cell28681
-0.595007847	8.36617237	none	cell28682
4.266381254	7.765236434	none	cell28683
4.330522527	7.770002899	none	cell28684
-1.544574032	8.730360565	Epithelials	cell28685
4.389494409	7.413320598	none	cell28686
2.233952274	8.59488636	none	cell28687
4.964555254	6.681218681	none	cell28688
2.383052101	8.553860244	none	cell28689
2.314636697	8.520949897	none	cell28690
0.94856297	8.969552574	none	cell28691
2.2948563	9.268109855	none	cell28692
4.268045892	6.848763999	none	cell28693
1.722326269	8.691031036	none	cell28694
1.867309799	4.440048751	none	cell28695
1.812586775	8.507910308	none	cell28696
4.113471498	8.099453506	none	cell28697
4.87444066	6.85299736	none	cell28698
-2.807010184	5.864488658	none	cell28699
2.011775484	8.425641593	none	cell28700
4.742072096	7.129706439	none	cell28701
-1.121857355	8.573277053	Epithelials	cell28702
-4.238279829	9.366005477	none	cell28703
-1.899306426	6.806055126	none	cell28704
-0.568940903	9.289022026	Epithelials	cell28705
1.885190239	6.86657339	none	cell28706
-2.047873626	8.648005065	none	cell28707
2.496643295	8.634880599	none	cell28708
-0.290309685	8.732185897	none	cell28709
-0.36561682	8.476471481	none	cell28710
4.49453782	7.363003787	none	cell28711
0.822573056	8.658386764	none	cell28712
-0.489673624	8.870365676	none	cell28713
2.150286188	8.531582412	none	cell28714
1.127559414	8.756443557	none	cell28715
-2.093168626	9.568585929	none	cell28716
2.581162681	8.680033264	none	cell28717
3.967953195	8.159527358	none	cell28718
0.700264802	6.319181976	none	cell28719
4.405135622	7.476384696	none	cell28720
3.041181078	5.045765933	none	cell28721
5.277348985	6.349927482	none	cell28722
4.497810831	7.539234695	none	cell28723
1.391390314	8.786837158	none	cell28724
-0.98313565	9.581154403	none	cell28725
-2.421330939	9.855711517	none	cell28726
-0.236796121	7.684726295	none	cell28727
-3.997667799	10.18235832	none	cell28728
3.26580285	8.740438995	none	cell28729
-1.356227348	9.381848869	none	cell28730
0.490990927	8.734880027	none	cell28731
4.690238943	7.362155017	none	cell28732
4.919469824	6.623196182	none	cell28733
-1.130109678	8.29350811	none	cell28734
4.813310613	7.137693462	none	cell28735
2.046574583	8.101835784	none	cell28736
1.885226478	8.210290489	none	cell28737
4.760188093	6.898466644	none	cell28738
-5.70125247	9.959840354	none	cell28739
4.421895971	6.876682338	none	cell28740
3.879523744	8.441541252	none	cell28741
4.878635397	6.786751327	none	cell28742
-5.411626349	-0.687356922	Epithelials	cell28743
1.824277391	8.656504211	none	cell28744
4.016361227	7.401757297	none	cell28745
2.568809738	7.45629364	none	cell28746
-5.877282629	0.413409051	Epithelials	cell28747
2.433509578	8.932802734	none	cell28748
-0.113994549	7.930603561	none	cell28749
-1.562254916	7.241802749	none	cell28750
3.87474679	8.690871772	none	cell28751
-0.18112042	9.106734809	none	cell28752
3.839426984	6.491340217	none	cell28753
1.125649204	9.521174964	none	cell28754
2.222686758	8.343419609	none	cell28755
-2.777623425	7.928658065	none	cell28756
-0.132531727	7.767677841	none	cell28757
2.349196663	8.641741332	none	cell28758
8.007966032	-7.8798098	none	cell28759
-4.693469057	9.585644302	none	cell28760
3.877112379	8.012409744	none	cell28761
1.3692243	8.629962501	none	cell28762
2.119678011	8.72008377	none	cell28763
2.870208492	8.455164489	none	cell28764
